kinematics,detector,deltaBinCenter,efficiency,efficiencyErrorMax,efficiencyErrorUp,efficiencyErrorLo,nShould,nDid,goodEvents
LH2_Q2_12,hCal,4.25,1,0.0263287,0,0.0263287,69,69,60
LH2_Q2_12,hCal,4.75,1,0.042887,0,0.042887,42,42,38
LH2_Q2_12,hCal,5.25,0.974359,0.0565052,0.0212212,0.0565052,39,38,32
LH2_Q2_12,hCal,5.75,1,0.0972223,0,0.0972223,18,18,17
LH2_Q2_12,hCal,6.25,1,0.308024,0,0.308024,5,5,4
LH2_Q2_12,hCal,6.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,7.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,7.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,8.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,8.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,9.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,9.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,10.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,10.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,11.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,11.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,12.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,12.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,13.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,13.75,0,1,1,0,0,0,0
LH2_Q2_12,hCal,14.25,0,1,1,0,0,0,0
LH2_Q2_12,hCal,14.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-9.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-9.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-8.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-8.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-7.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-7.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-6.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-6.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-5.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-5.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-4.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-4.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,-3.75,1,0.841345,0,0.841345,1,1,1
LH2_Q2_12,hCer,-3.25,1,0.142229,0,0.142229,12,12,11
LH2_Q2_12,hCer,-2.75,1,0.0461088,0,0.0461088,39,39,37
LH2_Q2_12,hCer,-2.25,1,0.0271039,0,0.0271039,67,67,62
LH2_Q2_12,hCer,-1.75,1,0.0283562,0,0.0283562,64,64,57
LH2_Q2_12,hCer,-1.25,1,0.0214262,0,0.0214262,85,85,79
LH2_Q2_12,hCer,-0.75,1,0.0139553,0,0.0139553,131,131,118
LH2_Q2_12,hCer,-0.25,0.991667,0.0189006,0.00689475,0.0189006,120,119,110
LH2_Q2_12,hCer,0.25,1,0.0177152,0,0.0177152,103,103,98
LH2_Q2_12,hCer,0.75,1,0.0165973,0,0.0165973,110,110,98
LH2_Q2_12,hCer,1.25,1,0.0156121,0,0.0156121,117,117,113
LH2_Q2_12,hCer,1.75,1,0.0172182,0,0.0172182,106,106,97
LH2_Q2_12,hCer,2.25,0.989691,0.0233057,0.0085299,0.0233057,97,96,84
LH2_Q2_12,hCer,2.75,1,0.0209388,0,0.0209388,87,87,75
LH2_Q2_12,hCer,3.25,1,0.0198122,0,0.0198122,92,92,85
LH2_Q2_12,hCer,3.75,1,0.0252456,0,0.0252456,72,72,63
LH2_Q2_12,hCer,4.25,1,0.0263287,0,0.0263287,69,69,60
LH2_Q2_12,hCer,4.75,1,0.042887,0,0.042887,42,42,38
LH2_Q2_12,hCer,5.25,1,0.0472931,0,0.0472931,38,38,32
LH2_Q2_12,hCer,5.75,1,0.0972223,0,0.0972223,18,18,17
LH2_Q2_12,hCer,6.25,1,0.308024,0,0.308024,5,5,4
LH2_Q2_12,hCer,6.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,7.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,7.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,8.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,8.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,9.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,9.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,10.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,10.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,11.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,11.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,12.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,12.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,13.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,13.75,0,1,1,0,0,0,0
LH2_Q2_12,hCer,14.25,0,1,1,0,0,0,0
LH2_Q2_12,hCer,14.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-9.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-9.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-8.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-8.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-7.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-7.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-6.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-6.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-5.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-5.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-4.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-4.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-3.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-3.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-2.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-2.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-1.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,-1.25,1,0.308024,0,0.308024,5,5,5
LH2_Q2_14,pCer,-0.75,1,0.0542609,0,0.0542609,33,33,31
LH2_Q2_14,pCer,-0.25,1,0.0219368,0,0.0219368,83,83,75
LH2_Q2_14,pCer,0.25,1,0.0172182,0,0.0172182,106,106,95
LH2_Q2_14,pCer,0.75,1,0.0120389,0,0.0120389,152,152,122
LH2_Q2_14,pCer,1.25,1,0.0126164,0,0.0126164,145,145,129
LH2_Q2_14,pCer,1.75,1,0.0105853,0,0.0105853,173,173,157
LH2_Q2_14,pCer,2.25,1,0.0149771,0,0.0149771,122,122,107
LH2_Q2_14,pCer,2.75,1,0.0180628,0,0.0180628,101,101,85
LH2_Q2_14,pCer,3.25,1,0.0259575,0,0.0259575,70,70,60
LH2_Q2_14,pCer,3.75,1,0.108691,0,0.108691,16,16,16
LH2_Q2_14,pCer,4.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,4.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,5.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,5.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,6.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,6.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,7.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,7.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,8.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,8.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,9.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,9.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,10.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,10.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,11.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,11.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,12.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,12.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,13.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,13.75,0,1,1,0,0,0,0
LH2_Q2_14,pCer,14.25,0,1,1,0,0,0,0
LH2_Q2_14,pCer,14.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-9.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-9.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-8.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-8.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-7.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-7.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-6.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-6.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-5.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-5.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-4.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-4.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-3.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-3.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-2.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-2.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-1.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,-1.25,1,0.308024,0,0.308024,5,5,5
LH2_Q2_14,hCal,-0.75,1,0.0542609,0,0.0542609,33,33,31
LH2_Q2_14,hCal,-0.25,0.988095,0.0268414,0.00985028,0.0268414,84,83,75
LH2_Q2_14,hCal,0.25,1,0.0172182,0,0.0172182,106,106,95
LH2_Q2_14,hCal,0.75,0.993464,0.0148681,0.00540748,0.0148681,153,152,122
LH2_Q2_14,hCal,1.25,1,0.0126164,0,0.0126164,145,145,129
LH2_Q2_14,hCal,1.75,0.994253,0.0130908,0.00475478,0.0130908,174,173,157
LH2_Q2_14,hCal,2.25,0.976,0.0227946,0.0130337,0.0227946,125,122,107
LH2_Q2_14,hCal,2.75,1,0.0180628,0,0.0180628,101,101,85
LH2_Q2_14,hCal,3.25,0.985915,0.0316413,0.0116543,0.0316413,71,70,60
LH2_Q2_14,hCal,3.75,1,0.108691,0,0.108691,16,16,16
LH2_Q2_14,hCal,4.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,4.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,5.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,5.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,6.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,6.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,7.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,7.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,8.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,8.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,9.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,9.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,10.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,10.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,11.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,11.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,12.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,12.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,13.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,13.75,0,1,1,0,0,0,0
LH2_Q2_14,hCal,14.25,0,1,1,0,0,0,0
LH2_Q2_14,hCal,14.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-9.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-9.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-8.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-8.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-7.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-7.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-6.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-6.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-5.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-5.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-4.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-4.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-3.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-3.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-2.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-2.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-1.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,-1.25,1,0.308024,0,0.308024,5,5,5
LH2_Q2_14,hCer,-0.75,1,0.0542609,0,0.0542609,33,33,31
LH2_Q2_14,hCer,-0.25,1,0.0219368,0,0.0219368,83,83,75
LH2_Q2_14,hCer,0.25,1,0.0172182,0,0.0172182,106,106,95
LH2_Q2_14,hCer,0.75,1,0.0120389,0,0.0120389,152,152,122
LH2_Q2_14,hCer,1.25,1,0.0126164,0,0.0126164,145,145,129
LH2_Q2_14,hCer,1.75,1,0.0105853,0,0.0105853,173,173,157
LH2_Q2_14,hCer,2.25,1,0.0149771,0,0.0149771,122,122,107
LH2_Q2_14,hCer,2.75,1,0.0180628,0,0.0180628,101,101,85
LH2_Q2_14,hCer,3.25,1,0.0259575,0,0.0259575,70,70,60
LH2_Q2_14,hCer,3.75,1,0.108691,0,0.108691,16,16,16
LH2_Q2_14,hCer,4.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,4.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,5.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,5.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,6.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,6.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,7.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,7.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,8.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,8.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,9.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,9.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,10.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,10.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,11.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,11.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,12.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,12.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,13.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,13.75,0,1,1,0,0,0,0
LH2_Q2_14,hCer,14.25,0,1,1,0,0,0,0
LH2_Q2_14,hCer,14.75,0,1,1,0,0,0,0
C12_Q2_8,pCer,-9.75,1,0.0392319,0,0.0392319,46,46,46
C12_Q2_8,pCer,-9.25,1,0.0461088,0,0.0461088,39,39,39
C12_Q2_8,pCer,-8.75,1,0.0472931,0,0.0472931,38,38,38
C12_Q2_8,pCer,-8.25,1,0.0461088,0,0.0461088,39,39,39
C12_Q2_8,pCer,-7.75,1,0.0384134,0,0.0384134,47,47,47
C12_Q2_8,pCer,-7.25,0.98,0.0444907,0.0165509,0.0444907,50,49,49
C12_Q2_8,pCer,-6.75,1,0.0376284,0,0.0376284,48,48,48
C12_Q2_8,pCer,-6.25,1,0.0361508,0,0.0361508,50,50,50
C12_Q2_8,pCer,-5.75,1,0.0307219,0,0.0307219,59,59,59
C12_Q2_8,pCer,-5.25,1,0.042887,0,0.042887,42,42,42
C12_Q2_8,pCer,-4.75,1,0.0323409,0,0.0323409,56,56,56
C12_Q2_8,pCer,-4.25,0.985075,0.0334836,0.0123503,0.0334836,67,66,66
C12_Q2_8,pCer,-3.75,1,0.0249041,0,0.0249041,73,73,73
C12_Q2_8,pCer,-3.25,1,0.0245717,0,0.0245717,74,74,74
C12_Q2_8,pCer,-2.75,0.988764,0.0253616,0.00929678,0.0253616,89,88,88
C12_Q2_8,pCer,-2.25,1,0.0158814,0,0.0158814,115,115,115
C12_Q2_8,pCer,-1.75,1,0.012972,0,0.012972,141,141,141
C12_Q2_8,pCer,-1.25,1,0.00911749,0,0.00911749,201,201,201
C12_Q2_8,pCer,-0.75,1,0.00687149,0,0.00687149,267,267,267
C12_Q2_8,pCer,-0.25,1,0.00615888,0,0.00615888,298,298,298
C12_Q2_8,pCer,0.25,1,0.00495003,0,0.00495003,371,371,371
C12_Q2_8,pCer,0.75,1,0.00455787,0,0.00455787,403,403,403
C12_Q2_8,pCer,1.25,1,0.00387648,0,0.00387648,474,474,474
C12_Q2_8,pCer,1.75,1,0.00390941,0,0.00390941,470,470,470
C12_Q2_8,pCer,2.25,1,0.00421362,0,0.00421362,436,436,436
C12_Q2_8,pCer,2.75,1,0.00439467,0,0.00439467,418,418,418
C12_Q2_8,pCer,3.25,1,0.00445853,0,0.00445853,412,412,412
C12_Q2_8,pCer,3.75,1,0.00511507,0,0.00511507,359,359,359
C12_Q2_8,pCer,4.25,1,0.00588334,0,0.00588334,312,312,312
C12_Q2_8,pCer,4.75,1,0.00733704,0,0.00733704,250,250,250
C12_Q2_8,pCer,5.25,1,0.0153517,0,0.0153517,119,119,119
C12_Q2_8,pCer,5.75,1,0.0709947,0,0.0709947,25,25,25
C12_Q2_8,pCer,6.25,1,0.601684,0,0.601684,2,2,2
C12_Q2_8,pCer,6.75,1,0.368878,0,0.368878,4,4,4
C12_Q2_8,pCer,7.25,0,1,1,0,0,0,0
C12_Q2_8,pCer,7.75,0,1,1,0,0,0,0
C12_Q2_8,pCer,8.25,0,1,1,0,0,0,0
C12_Q2_8,pCer,8.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_8,pCer,9.25,0,1,1,0,0,0,0
C12_Q2_8,pCer,9.75,0,1,1,0,0,0,0
C12_Q2_8,pCer,10.25,0,1,1,0,0,0,0
C12_Q2_8,pCer,10.75,0.5,0.417248,0.417248,0.417248,2,1,1
C12_Q2_8,pCer,11.25,1,0.841345,0,0.841345,1,1,1
C12_Q2_8,pCer,11.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_8,pCer,12.25,0,1,1,0,0,0,0
C12_Q2_8,pCer,12.75,0,1,1,0,0,0,0
C12_Q2_8,pCer,13.25,0,1,1,0,0,0,0
C12_Q2_8,pCer,13.75,0,1,1,0,0,0,0
C12_Q2_8,pCer,14.25,0,1,1,0,0,0,0
C12_Q2_8,pCer,14.75,0,1,1,0,0,0,0
C12_Q2_8,hCal,-9.75,0.92,0.0587464,0.0378927,0.0587464,50,46,46
C12_Q2_8,hCal,-9.25,0.906977,0.0674608,0.0439838,0.0674608,43,39,39
C12_Q2_8,hCal,-8.75,0.926829,0.0660858,0.0395567,0.0660858,41,38,38
C12_Q2_8,hCal,-8.25,1,0.0461088,0,0.0461088,39,39,39
C12_Q2_8,hCal,-7.75,0.886792,0.0614945,0.0439741,0.0614945,53,47,47
C12_Q2_8,hCal,-7.25,0.942308,0.0529489,0.0312343,0.0529489,52,49,49
C12_Q2_8,hCal,-6.75,0.888889,0.0604673,0.0431774,0.0604673,54,48,48
C12_Q2_8,hCal,-6.25,0.925926,0.0547028,0.0351137,0.0547028,54,50,50
C12_Q2_8,hCal,-5.75,0.983333,0.0372819,0.0137916,0.0372819,60,59,59
C12_Q2_8,hCal,-5.25,0.954545,0.0568274,0.0293049,0.0568274,44,42,42
C12_Q2_8,hCal,-4.75,0.965517,0.0436776,0.0222415,0.0436776,58,56,56
C12_Q2_8,hCal,-4.25,0.916667,0.0464576,0.0325566,0.0464576,72,66,66
C12_Q2_8,hCal,-3.75,0.960526,0.0369098,0.0214068,0.0369098,76,73,73
C12_Q2_8,hCal,-3.25,1,0.0245717,0,0.0245717,74,74,74
C12_Q2_8,hCal,-2.75,0.967033,0.0310296,0.0178889,0.0310296,91,88,88
C12_Q2_8,hCal,-2.25,0.982906,0.0221009,0.0110335,0.0221009,117,115,115
C12_Q2_8,hCal,-1.75,0.992958,0.0160065,0.00582642,0.0160065,142,141,141
C12_Q2_8,hCal,-1.25,1,0.00911749,0,0.00911749,201,201,201
C12_Q2_8,hCal,-0.75,0.988889,0.0106898,0.00604109,0.0106898,270,267,267
C12_Q2_8,hCal,-0.25,0.977049,0.0121432,0.00842595,0.0121432,305,298,298
C12_Q2_8,hCal,0.25,0.989333,0.00835352,0.00509809,0.00835352,375,371,371
C12_Q2_8,hCal,0.75,1,0.00455787,0,0.00455787,403,403,403
C12_Q2_8,hCal,1.25,0.991632,0.00656709,0.00400071,0.00656709,478,474,474
C12_Q2_8,hCal,1.75,0.987395,0.00745286,0.00498878,0.00745286,476,470,470
C12_Q2_8,hCal,2.25,0.993166,0.00660258,0.00371689,0.00660258,439,436,436
C12_Q2_8,hCal,2.75,0.995238,0.00624598,0.00307516,0.00624598,420,418,418
C12_Q2_8,hCal,3.25,0.992771,0.00698168,0.00393171,0.00698168,415,412,412
C12_Q2_8,hCal,3.75,0.99446,0.00726022,0.00357764,0.00726022,361,359,359
C12_Q2_8,hCal,4.25,1,0.00588334,0,0.00588334,312,312,312
C12_Q2_8,hCal,4.75,0.992063,0.0103716,0.00512462,0.0103716,252,250,250
C12_Q2_8,hCal,5.25,1,0.0153517,0,0.0153517,119,119,119
C12_Q2_8,hCal,5.75,1,0.0709947,0,0.0709947,25,25,25
C12_Q2_8,hCal,6.25,1,0.601684,0,0.601684,2,2,2
C12_Q2_8,hCal,6.75,1,0.368878,0,0.368878,4,4,4
C12_Q2_8,hCal,7.25,0,1,1,0,0,0,0
C12_Q2_8,hCal,7.75,0,1,1,0,0,0,0
C12_Q2_8,hCal,8.25,0,1,1,0,0,0,0
C12_Q2_8,hCal,8.75,0.5,0.417248,0.417248,0.417248,2,1,1
C12_Q2_8,hCal,9.25,0,1,1,0,0,0,0
C12_Q2_8,hCal,9.75,0,1,1,0,0,0,0
C12_Q2_8,hCal,10.25,0,1,1,0,0,0,0
C12_Q2_8,hCal,10.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_8,hCal,11.25,1,0.841345,0,0.841345,1,1,1
C12_Q2_8,hCal,11.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_8,hCal,12.25,0,1,1,0,0,0,0
C12_Q2_8,hCal,12.75,0,1,1,0,0,0,0
C12_Q2_8,hCal,13.25,0,1,1,0,0,0,0
C12_Q2_8,hCal,13.75,0,1,1,0,0,0,0
C12_Q2_8,hCal,14.25,0,1,1,0,0,0,0
C12_Q2_8,hCal,14.75,0,1,1,0,0,0,0
C12_Q2_8,hCer,-9.75,0.958333,0.052328,0.0268671,0.052328,48,46,46
C12_Q2_8,hCer,-9.25,0.975,0.0551516,0.0206905,0.0551516,40,39,39
C12_Q2_8,hCer,-8.75,1,0.0472931,0,0.0472931,38,38,38
C12_Q2_8,hCer,-8.25,0.975,0.0551516,0.0206905,0.0551516,40,39,39
C12_Q2_8,hCer,-7.75,0.979167,0.0462802,0.0172408,0.0462802,48,47,47
C12_Q2_8,hCer,-7.25,0.98,0.0444907,0.0165509,0.0444907,50,49,49
C12_Q2_8,hCer,-6.75,0.96,0.0503347,0.0257942,0.0503347,50,48,48
C12_Q2_8,hCer,-6.25,0.943396,0.0520082,0.0306481,0.0520082,53,50,50
C12_Q2_8,hCer,-5.75,0.967213,0.0416131,0.0211491,0.0416131,61,59,59
C12_Q2_8,hCer,-5.25,0.954545,0.0568274,0.0293049,0.0568274,44,42,42
C12_Q2_8,hCer,-4.75,0.949153,0.0469962,0.027546,0.0469962,59,56,56
C12_Q2_8,hCer,-4.25,0.956522,0.0404889,0.0235699,0.0404889,69,66,66
C12_Q2_8,hCer,-3.75,0.960526,0.0369098,0.0214068,0.0369098,76,73,73
C12_Q2_8,hCer,-3.25,0.961039,0.0364494,0.0211298,0.0364494,77,74,74
C12_Q2_8,hCer,-2.75,1,0.0207034,0,0.0207034,88,88,88
C12_Q2_8,hCer,-2.25,0.991379,0.019543,0.00713254,0.019543,116,115,115
C12_Q2_8,hCer,-1.75,1,0.012972,0,0.012972,141,141,141
C12_Q2_8,hCer,-1.25,0.99505,0.0112911,0.00409564,0.0112911,202,201,201
C12_Q2_8,hCer,-0.75,0.992565,0.00972179,0.00480085,0.00972179,269,267,267
C12_Q2_8,hCer,-0.25,0.977049,0.0121432,0.00842595,0.0121432,305,298,298
C12_Q2_8,hCer,0.25,0.994638,0.0070281,0.00346257,0.0070281,373,371,371
C12_Q2_8,hCer,0.75,0.995062,0.00647599,0.00318903,0.00647599,405,403,403
C12_Q2_8,hCer,1.25,0.991632,0.00656709,0.00400071,0.00656709,478,474,474
C12_Q2_8,hCer,1.75,0.991561,0.00662209,0.00403443,0.00662209,474,470,470
C12_Q2_8,hCer,2.25,0.995434,0.00599066,0.00294881,0.00599066,438,436,436
C12_Q2_8,hCer,2.75,0.990521,0.00743111,0.00453097,0.00743111,422,418,418
C12_Q2_8,hCer,3.25,0.990385,0.00753736,0.00459625,0.00753736,416,412,412
C12_Q2_8,hCer,3.75,0.986264,0.00918554,0.00592072,0.00918554,364,359,359
C12_Q2_8,hCer,4.25,0.996805,0.00730808,0.00264311,0.00730808,313,312,312
C12_Q2_8,hCer,4.75,0.992063,0.0103716,0.00512462,0.0103716,252,250,250
C12_Q2_8,hCer,5.25,0.97541,0.0233412,0.0133535,0.0233412,122,119,119
C12_Q2_8,hCer,5.75,1,0.0709947,0,0.0709947,25,25,25
C12_Q2_8,hCer,6.25,1,0.601684,0,0.601684,2,2,2
C12_Q2_8,hCer,6.75,1,0.368878,0,0.368878,4,4,4
C12_Q2_8,hCer,7.25,0,1,1,0,0,0,0
C12_Q2_8,hCer,7.75,0,1,1,0,0,0,0
C12_Q2_8,hCer,8.25,0,0.841345,0.841345,0,1,0,0
C12_Q2_8,hCer,8.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_8,hCer,9.25,0,1,1,0,0,0,0
C12_Q2_8,hCer,9.75,0,1,1,0,0,0,0
C12_Q2_8,hCer,10.25,0,1,1,0,0,0,0
C12_Q2_8,hCer,10.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_8,hCer,11.25,1,0.841345,0,0.841345,1,1,1
C12_Q2_8,hCer,11.75,1,0.841345,0,0.841345,1,1,1
C12_Q2_8,hCer,12.25,0,1,1,0,0,0,0
C12_Q2_8,hCer,12.75,0,1,1,0,0,0,0
C12_Q2_8,hCer,13.25,0,1,1,0,0,0,0
C12_Q2_8,hCer,13.75,0,1,1,0,0,0,0
C12_Q2_8,hCer,14.25,0,1,1,0,0,0,0
C12_Q2_8,hCer,14.75,0,1,1,0,0,0,0
C12_Q2_10,pCer,-9.75,1,0.0200277,0,0.0200277,91,91,91
C12_Q2_10,pCer,-9.25,0.965517,0.0324066,0.0187087,0.0324066,87,84,84
C12_Q2_10,pCer,-8.75,0.990385,0.0217621,0.00795567,0.0217621,104,103,103
C12_Q2_10,pCer,-8.25,1,0.020248,0,0.020248,90,90,90
C12_Q2_10,pCer,-7.75,0.990291,0.0219699,0.00803292,0.0219699,103,102,102
C12_Q2_10,pCer,-7.25,1,0.0182418,0,0.0182418,100,100,100
